"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Comparison"
"GO:0051222","positive regulation of protein transport","2/24","257/18805",0.00778210116731518,6.09760051880674,2.94140754535269,0.0421505959460716,0.212819664837586,0.172039848820803,"PRKCA/PIK3R1",2,"DX_vs_REM"
"GO:0045671","negative regulation of osteoclast differentiation","1/24","34/18805",0.0294117647058824,23.0453431372549,4.59921807559057,0.0425278038607161,0.212819664837586,0.172039848820803,"PIK3R1",1,"DX_vs_REM"
"GO:0051647","nucleus localization","1/24","34/18805",0.0294117647058824,23.0453431372549,4.59921807559057,0.0425278038607161,0.212819664837586,0.172039848820803,"HOOK3",1,"DX_vs_REM"
"GO:0010613","positive regulation of cardiac muscle hypertrophy","1/24","36/18805",0.0277777777777778,21.7650462962963,4.45794773719789,0.0449746904127573,0.212819664837586,0.172039848820803,"PRKCA",1,"DX_vs_REM"
"GO:0032232","negative regulation of actin filament bundle assembly","1/24","36/18805",0.0277777777777778,21.7650462962963,4.45794773719789,0.0449746904127573,0.212819664837586,0.172039848820803,"PIK3R1",1,"DX_vs_REM"
"GO:0034143","regulation of toll-like receptor 4 signaling pathway","1/24","36/18805",0.0277777777777778,21.7650462962963,4.45794773719789,0.0449746904127573,0.212819664837586,0.172039848820803,"PIK3R1",1,"DX_vs_REM"
"GO:0071604","transforming growth factor beta production","1/24","36/18805",0.0277777777777778,21.7650462962963,4.45794773719789,0.0449746904127573,0.212819664837586,0.172039848820803,"CD46",1,"DX_vs_REM"
"GO:1900101","regulation of endoplasmic reticulum unfolded protein response","1/24","36/18805",0.0277777777777778,21.7650462962963,4.45794773719789,0.0449746904127573,0.212819664837586,0.172039848820803,"PIK3R1",1,"DX_vs_REM"
"GO:1902745","positive regulation of lamellipodium organization","1/24","36/18805",0.0277777777777778,21.7650462962963,4.45794773719789,0.0449746904127573,0.212819664837586,0.172039848820803,"PIK3R1",1,"DX_vs_REM"
"GO:0014742","positive regulation of muscle hypertrophy","1/24","37/18805",0.027027027027027,21.1768018018018,4.39152721339164,0.0461958853315119,0.212819664837586,0.172039848820803,"PRKCA",1,"DX_vs_REM"
"GO:0034110","regulation of homotypic cell-cell adhesion","1/24","37/18805",0.027027027027027,21.1768018018018,4.39152721339164,0.0461958853315119,0.212819664837586,0.172039848820803,"PRKCA",1,"DX_vs_REM"
"GO:0046326","positive regulation of D-glucose import","1/24","37/18805",0.027027027027027,21.1768018018018,4.39152721339164,0.0461958853315119,0.212819664837586,0.172039848820803,"PIK3R1",1,"DX_vs_REM"
"GO:0046825","regulation of protein export from nucleus","1/24","37/18805",0.027027027027027,21.1768018018018,4.39152721339164,0.0461958853315119,0.212819664837586,0.172039848820803,"XPO1",1,"DX_vs_REM"
"GO:0071539","protein localization to centrosome","1/24","37/18805",0.027027027027027,21.1768018018018,4.39152721339164,0.0461958853315119,0.212819664837586,0.172039848820803,"HOOK3",1,"DX_vs_REM"
"GO:1904385","cellular response to angiotensin","1/24","37/18805",0.027027027027027,21.1768018018018,4.39152721339164,0.0461958853315119,0.212819664837586,0.172039848820803,"PRKCA",1,"DX_vs_REM"
"GO:0006699","bile acid biosynthetic process","1/24","38/18805",0.0263157894736842,20.6195175438596,4.32766943996876,0.0474155836878651,0.21401087772631,0.173002805347616,"OSBPL9",1,"DX_vs_REM"
"GO:0045589","regulation of regulatory T cell differentiation","1/24","38/18805",0.0263157894736842,20.6195175438596,4.32766943996876,0.0474155836878651,0.21401087772631,0.173002805347616,"CD46",1,"DX_vs_REM"
"GO:1905508","protein localization to microtubule organizing center","1/24","38/18805",0.0263157894736842,20.6195175438596,4.32766943996876,0.0474155836878651,0.21401087772631,0.173002805347616,"HOOK3",1,"DX_vs_REM"
"GO:0034389","lipid droplet organization","1/24","39/18805",0.0256410256410256,20.090811965812,4.26621003953583,0.0486337872361939,0.214249511003895,0.173195712488179,"DDHD2",1,"DX_vs_REM"
"GO:0001953","negative regulation of cell-matrix adhesion","1/24","40/18805",0.025,19.5885416666667,4.20699907291158,0.0498504977289117,0.214249511003895,0.173195712488179,"PIK3R1",1,"DX_vs_REM"
"GO:0006958","complement activation, classical pathway","1/24","40/18805",0.025,19.5885416666667,4.20699907291158,0.0498504977289117,0.214249511003895,0.173195712488179,"CD46",1,"DX_vs_REM"
"GO:0010591","regulation of lamellipodium assembly","1/24","40/18805",0.025,19.5885416666667,4.20699907291158,0.0498504977289117,0.214249511003895,0.173195712488179,"PIK3R1",1,"DX_vs_REM"
"GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","1/24","40/18805",0.025,19.5885416666667,4.20699907291158,0.0498504977289117,0.214249511003895,0.173195712488179,"PRKCA",1,"DX_vs_REM"
"GO:0060416","response to growth hormone","1/24","40/18805",0.025,19.5885416666667,4.20699907291158,0.0498504977289117,0.214249511003895,0.173195712488179,"PIK3R1",1,"DX_vs_REM"
"GO:1905898","positive regulation of response to endoplasmic reticulum stress","1/24","40/18805",0.025,19.5885416666667,4.20699907291158,0.0498504977289117,0.214249511003895,0.173195712488179,"PIK3R1",1,"DX_vs_REM"
"GO:0010721","negative regulation of cell development","2/24","285/18805",0.00701754385964912,5.49853801169591,2.73555039033684,0.050753088632777,0.214249511003895,0.173195712488179,"PIK3R1/HOOK3",2,"DX_vs_REM"
"GO:0042307","positive regulation of protein import into nucleus","1/24","41/18805",0.024390243902439,19.1107723577236,4.1498994467669,0.0510657169164683,0.214249511003895,0.173195712488179,"PIK3R1",1,"DX_vs_REM"
"GO:0002221","pattern recognition receptor signaling pathway","2/24","288/18805",0.00694444444444444,5.44126157407407,2.71511774818862,0.0517100450107245,0.214249511003895,0.173195712488179,"PIK3R1/RNF125",2,"DX_vs_REM"
"GO:0000266","mitochondrial fission","1/24","42/18805",0.0238095238095238,18.655753968254,4.09478553088067,0.0522794465473577,0.214249511003895,0.173195712488179,"DDHD2",1,"DX_vs_REM"
"GO:0032733","positive regulation of interleukin-10 production","1/24","42/18805",0.0238095238095238,18.655753968254,4.09478553088067,0.0522794465473577,0.214249511003895,0.173195712488179,"CD46",1,"DX_vs_REM"
"GO:0045066","regulatory T cell differentiation","1/24","42/18805",0.0238095238095238,18.655753968254,4.09478553088067,0.0522794465473577,0.214249511003895,0.173195712488179,"CD46",1,"DX_vs_REM"
"GO:0046461","neutral lipid catabolic process","1/24","42/18805",0.0238095238095238,18.655753968254,4.09478553088067,0.0522794465473577,0.214249511003895,0.173195712488179,"DDHD2",1,"DX_vs_REM"
"GO:0046464","acylglycerol catabolic process","1/24","42/18805",0.0238095238095238,18.655753968254,4.09478553088067,0.0522794465473577,0.214249511003895,0.173195712488179,"DDHD2",1,"DX_vs_REM"
"GO:0016197","endosomal transport","2/24","293/18805",0.0068259385665529,5.34840728100114,2.68169103046084,0.0533195994462501,0.216560289878186,0.175063707386557,"HOOK3/MSN",2,"DX_vs_REM"
"GO:0045124","regulation of bone resorption","1/24","43/18805",0.0232558139534884,18.2218992248062,4.04154195315427,0.0534916883681147,0.216560289878186,0.175063707386557,"PRKCA",1,"DX_vs_REM"
"GO:0010828","positive regulation of D-glucose transmembrane transport","1/24","44/18805",0.0227272727272727,17.8077651515152,3.99006254598742,0.0547024441233205,0.220127907676976,0.177947709798753,"PIK3R1",1,"DX_vs_REM"
"GO:0046651","lymphocyte proliferation","2/24","300/18805",0.00666666666666667,5.22361111111111,2.6361577309664,0.0556032303909202,0.221000153793741,0.17865281893506,"CD46/MSN",2,"DX_vs_REM"
"GO:0030574","collagen catabolic process","1/24","45/18805",0.0222222222222222,17.412037037037,3.94024942204069,0.055911715555602,0.221000153793741,0.17865281893506,"RETREG3",1,"DX_vs_REM"
"GO:1990776","response to angiotensin","1/24","45/18805",0.0222222222222222,17.412037037037,3.94024942204069,0.055911715555602,0.221000153793741,0.17865281893506,"PRKCA",1,"DX_vs_REM"
"GO:0033574","response to testosterone","1/24","46/18805",0.0217391304347826,17.0335144927536,3.89201216101169,0.0571195044056373,0.221372969837043,0.178954197173658,"MSN",1,"DX_vs_REM"
"GO:0002758","innate immune response-activating signaling pathway","2/24","305/18805",0.00655737704918033,5.1379781420765,2.60449563261874,0.0572556350701353,0.221372969837043,0.178954197173658,"PIK3R1/RNF125",2,"DX_vs_REM"
"GO:0032943","mononuclear cell proliferation","2/24","308/18805",0.00649350649350649,5.0879329004329,2.58582931345427,0.0582554440847745,0.221372969837043,0.178954197173658,"CD46/MSN",2,"DX_vs_REM"
"GO:0002920","regulation of humoral immune response","1/24","47/18805",0.0212765957446809,16.6710992907801,3.84526709199812,0.0583258124121551,0.221372969837043,0.178954197173658,"CD46",1,"DX_vs_REM"
"GO:0010824","regulation of centrosome duplication","1/24","47/18805",0.0212765957446809,16.6710992907801,3.84526709199812,0.0583258124121551,0.221372969837043,0.178954197173658,"XPO1",1,"DX_vs_REM"
"GO:0032480","negative regulation of type I interferon production","1/24","47/18805",0.0212765957446809,16.6710992907801,3.84526709199812,0.0583258124121551,0.221372969837043,0.178954197173658,"RNF125",1,"DX_vs_REM"
"GO:0071763","nuclear membrane organization","1/24","47/18805",0.0212765957446809,16.6710992907801,3.84526709199812,0.0583258124121551,0.221372969837043,0.178954197173658,"PRKCA",1,"DX_vs_REM"
"GO:0033120","positive regulation of RNA splicing","1/24","48/18805",0.0208333333333333,16.3237847222222,3.79993665844343,0.0595306413119369,0.224669312973863,0.181618905697434,"PIK3R1",1,"DX_vs_REM"
"GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","1/24","49/18805",0.0204081632653061,15.9906462585034,3.75594885466051,0.0607339928398205,0.225390595650001,0.182201978519462,"MSN",1,"DX_vs_REM"
"GO:0051489","regulation of filopodium assembly","1/24","49/18805",0.0204081632653061,15.9906462585034,3.75594885466051,0.0607339928398205,0.225390595650001,0.182201978519462,"PIK3R1",1,"DX_vs_REM"
"GO:0061028","establishment of endothelial barrier","1/24","49/18805",0.0204081632653061,15.9906462585034,3.75594885466051,0.0607339928398205,0.225390595650001,0.182201978519462,"MSN",1,"DX_vs_REM"
"GO:0042254","ribosome biogenesis","2/24","317/18805",0.00630914826498423,4.94348054679285,2.53125415494383,0.0612918649253096,0.226204230774071,0.182859707511973,"XPO1/RPS15A",2,"DX_vs_REM"
"GO:0002366","leukocyte activation involved in immune response","2/24","319/18805",0.00626959247648903,4.91248693834901,2.51940596712802,0.0619740521037164,0.226355592715188,0.182982065967368,"CD46/PIK3R1",2,"DX_vs_REM"
"GO:0008206","bile acid metabolic process","1/24","51/18805",0.0196078431372549,15.3635620915033,3.67173791480937,0.0631362707095335,0.226355592715188,0.182982065967368,"OSBPL9",1,"DX_vs_REM"
"GO:0008542","visual learning","1/24","51/18805",0.0196078431372549,15.3635620915033,3.67173791480937,0.0631362707095335,0.226355592715188,0.182982065967368,"DDHD2",1,"DX_vs_REM"
"GO:0046850","regulation of bone remodeling","1/24","51/18805",0.0196078431372549,15.3635620915033,3.67173791480937,0.0631362707095335,0.226355592715188,0.182982065967368,"PRKCA",1,"DX_vs_REM"
"GO:0002263","cell activation involved in immune response","2/24","323/18805",0.00619195046439629,4.85165118679051,2.49600306116767,0.0633464025341276,0.226355592715188,0.182982065967368,"CD46/PIK3R1",2,"DX_vs_REM"
"GO:0030217","T cell differentiation","2/24","324/18805",0.00617283950617284,4.83667695473251,2.49021239698412,0.0636911396541887,0.226355592715188,0.182982065967368,"CD46/PIK3R1",2,"DX_vs_REM"
"GO:0002218","activation of innate immune response","2/24","325/18805",0.00615384615384615,4.82179487179487,2.48444539627579,0.0640365324221847,0.226355592715188,0.182982065967368,"PIK3R1/RNF125",2,"DX_vs_REM"
"GO:1902743","regulation of lamellipodium organization","1/24","52/18805",0.0192307692307692,15.068108974359,3.63139427503586,0.0643352005113343,0.226355592715188,0.182982065967368,"PIK3R1",1,"DX_vs_REM"
"GO:0009416","response to light stimulus","2/24","326/18805",0.00613496932515337,4.80700408997955,2.47870188168173,0.064382578766296,0.226355592715188,0.182982065967368,"PIK3R1/DDHD2",2,"DX_vs_REM"
"GO:0035088","establishment or maintenance of apical/basal cell polarity","1/24","53/18805",0.0188679245283019,14.7838050314465,3.59215150018897,0.0655326598611835,0.227999045767034,0.184310605859579,"MSN",1,"DX_vs_REM"
"GO:0061245","establishment or maintenance of bipolar cell polarity","1/24","53/18805",0.0188679245283019,14.7838050314465,3.59215150018897,0.0655326598611835,0.227999045767034,0.184310605859579,"MSN",1,"DX_vs_REM"
"GO:1904951","positive regulation of establishment of protein localization","2/24","331/18805",0.00604229607250755,4.73439073514602,2.4503305229312,0.0661225418821032,0.228588402684434,0.184787032110171,"PRKCA/PIK3R1",2,"DX_vs_REM"
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","1/24","54/18805",0.0185185185185185,14.5100308641975,3.55395880907459,0.0667286504842285,0.228588402684434,0.184787032110171,"CD46",1,"DX_vs_REM"
"GO:0010543","regulation of platelet activation","1/24","54/18805",0.0185185185185185,14.5100308641975,3.55395880907459,0.0667286504842285,0.228588402684434,0.184787032110171,"PRKCA",1,"DX_vs_REM"
"GO:0001738","morphogenesis of a polarized epithelium","1/24","56/18805",0.0178571428571429,13.9918154761905,3.48053646665666,0.0691162324408295,0.231444304405192,0.18709569517785,"MSN",1,"DX_vs_REM"
"GO:0046605","regulation of centrosome cycle","1/24","56/18805",0.0178571428571429,13.9918154761905,3.48053646665666,0.0691162324408295,0.231444304405192,0.18709569517785,"XPO1",1,"DX_vs_REM"
"GO:0046854","phosphatidylinositol phosphate biosynthetic process","1/24","56/18805",0.0178571428571429,13.9918154761905,3.48053646665666,0.0691162324408295,0.231444304405192,0.18709569517785,"PIK3R1",1,"DX_vs_REM"
"GO:0006913","nucleocytoplasmic transport","2/24","340/18805",0.00588235294117647,4.60906862745098,2.400663716802,0.0692947019177221,0.231444304405192,0.18709569517785,"XPO1/PIK3R1",2,"DX_vs_REM"
"GO:0051169","nuclear transport","2/24","340/18805",0.00588235294117647,4.60906862745098,2.400663716802,0.0692947019177221,0.231444304405192,0.18709569517785,"XPO1/PIK3R1",2,"DX_vs_REM"
"GO:0002762","negative regulation of myeloid leukocyte differentiation","1/24","57/18805",0.0175438596491228,13.7463450292398,3.4452204097822,0.0703078272150266,0.231847754252398,0.187421837269903,"PIK3R1",1,"DX_vs_REM"
"GO:0045787","positive regulation of cell cycle","2/24","344/18805",0.00581395348837209,4.55547480620155,2.37914330203884,0.0707208353595722,0.231847754252398,0.187421837269903,"PRKCA/RPS15A",2,"DX_vs_REM"
"GO:0070661","leukocyte proliferation","2/24","344/18805",0.00581395348837209,4.55547480620155,2.37914330203884,0.0707208353595722,0.231847754252398,0.187421837269903,"CD46/MSN",2,"DX_vs_REM"
"GO:0006998","nuclear envelope organization","1/24","58/18805",0.0172413793103448,13.5093390804598,3.41078117714076,0.0714979601437036,0.231847754252398,0.187421837269903,"PRKCA",1,"DX_vs_REM"
"GO:0043462","regulation of ATP-dependent activity","1/24","58/18805",0.0172413793103448,13.5093390804598,3.41078117714076,0.0714979601437036,0.231847754252398,0.187421837269903,"PXK",1,"DX_vs_REM"
"GO:0072698","protein localization to microtubule cytoskeleton","1/24","58/18805",0.0172413793103448,13.5093390804598,3.41078117714076,0.0714979601437036,0.231847754252398,0.187421837269903,"HOOK3",1,"DX_vs_REM"
"GO:0007632","visual behavior","1/24","59/18805",0.0169491525423729,13.2803672316384,3.37718179397034,0.0726866329423672,0.232318999069384,0.187802783678844,"DDHD2",1,"DX_vs_REM"
"GO:0039532","negative regulation of cytoplasmic pattern recognition receptor signaling pathway","1/24","59/18805",0.0169491525423729,13.2803672316384,3.37718179397034,0.0726866329423672,0.232318999069384,0.187802783678844,"RNF125",1,"DX_vs_REM"
"GO:1901019","regulation of calcium ion transmembrane transporter activity","1/24","59/18805",0.0169491525423729,13.2803672316384,3.37718179397034,0.0726866329423672,0.232318999069384,0.187802783678844,"AHNAK",1,"DX_vs_REM"
"GO:0046324","regulation of D-glucose import","1/24","60/18805",0.0166666666666667,13.0590277777778,3.34438744295847,0.073873847324603,0.232508314097467,0.187955822773401,"PIK3R1",1,"DX_vs_REM"
"GO:0042306","regulation of protein import into nucleus","1/24","61/18805",0.0163934426229508,12.8449453551913,3.31236530477331,0.0750596050020746,0.232508314097467,0.187955822773401,"PIK3R1",1,"DX_vs_REM"
"GO:0032496","response to lipopolysaccharide","2/24","357/18805",0.00560224089635854,4.38958916900093,2.31141491908302,0.0754230610006457,0.232508314097467,0.187955822773401,"PRKCA/SELENOW",2,"DX_vs_REM"
"GO:0002712","regulation of B cell mediated immunity","1/24","62/18805",0.0161290322580645,12.6377688172043,3.28108441277948,0.0762439076845305,0.232508314097467,0.187955822773401,"CD46",1,"DX_vs_REM"
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","1/24","62/18805",0.0161290322580645,12.6377688172043,3.28108441277948,0.0762439076845305,0.232508314097467,0.187955822773401,"CD46",1,"DX_vs_REM"
"GO:0002889","regulation of immunoglobulin mediated immune response","1/24","62/18805",0.0161290322580645,12.6377688172043,3.28108441277948,0.0762439076845305,0.232508314097467,0.187955822773401,"CD46",1,"DX_vs_REM"
"GO:0007062","sister chromatid cohesion","1/24","62/18805",0.0161290322580645,12.6377688172043,3.28108441277948,0.0762439076845305,0.232508314097467,0.187955822773401,"STAG2",1,"DX_vs_REM"
"GO:0031663","lipopolysaccharide-mediated signaling pathway","1/24","62/18805",0.0161290322580645,12.6377688172043,3.28108441277948,0.0762439076845305,0.232508314097467,0.187955822773401,"PRKCA",1,"DX_vs_REM"
"GO:0031346","positive regulation of cell projection organization","2/24","360/18805",0.00555555555555556,4.35300925925926,2.29624412995047,0.0765224894020584,0.232508314097467,0.187955822773401,"PIK3R1/RETREG3",2,"DX_vs_REM"
"GO:0006611","protein export from nucleus","1/24","63/18805",0.0158730158730159,12.4371693121693,3.25051552047067,0.0774267570798021,0.232508314097467,0.187955822773401,"XPO1",1,"DX_vs_REM"
"GO:0002763","positive regulation of myeloid leukocyte differentiation","1/24","64/18805",0.015625,12.2428385416667,3.2206309803236,0.0786081548938067,0.232508314097467,0.187955822773401,"PRKCA",1,"DX_vs_REM"
"GO:0034142","toll-like receptor 4 signaling pathway","1/24","64/18805",0.015625,12.2428385416667,3.2206309803236,0.0786081548938067,0.232508314097467,0.187955822773401,"PIK3R1",1,"DX_vs_REM"
